Species	GF	Decid_Evergreen	Needle_Broadlf	C3C4	N2_fixer	LL	LMA	Nmass	Pmass	Amass	Gs
Bauhinia_holophylla	T	NA	B	C3	Y	NA	8.630793709	1.467874397	NA	6.445117453	NA
Bauhinia_megalandra	T	D	B	C3	Y	2.658397786	4.331759861	1.639757236	0.505107505	NA	NA
Bauhinia_racemosa	T	D	B	NA	Y	NA	6.786068886	1.480969518	0.474863685	NA	NA
Bauhinia_variegata	T	D	B	NA	Y	NA	6.566329308	1.613759412	0.713735975	NA	NA
Bellucia_grossularioides	T	NA	B	C3	N	2.52005137	8.226403876	1.255943025	NA	7.746761363	25.33618272
Bequaertiodendron_natalense	T	NA	B	C3	N	NA	8.594068764	1.504423214	NA	NA	NA
Berberis_ilicifolia	T	E	NA	NA	N	NA	10.1015109	1.071755558	NA	NA	NA
Berberis_trifoliolata	S	E	NA	NA	N	2.634451016	9.158387856	1.120688639	NA	NA	NA
Berberis_vulgaris	S	D	NA	NA	N	NA	6.566431083	1.434904028	0.403195774	NA	NA
Berberis_vulgaris	S	D	NA	NA	N	NA	6.558838913	NA	NA	NA	NA
Berlinia_auriculata	T	E	NA	NA	Y	NA	NA	1.351249873	NA	NA	NA
Bertya_cunninghamii	S	E	B	C3	N	3.342817215	9.283443896	1.325137003	0.342809262	5.023749964	6.507875864
Beta_vulgaris	H	NA	B	C3	N	NA	5.546326475	1.787691237	NA	14.1809414	17.72394366
Betonica_officinalis	H	NA	NA	NA	N	NA	4.504829206	1.504168066	NA	NA	NA
Betula_alleghaniensis	T	D	B	C3	N	NA	5.277963202	1.408355457	0.463220971	NA	NA
Betula_davurica	T	D	B	C3	N	NA	7.27560749	NA	NA	7.221664826	NA
Betula_ermanii	T	D	B	C3	N	1.914267147	6.778893258	NA	NA	8.554884089	NA
Betula_ermanii	T	D	B	C3	N	NA	6.108420944	1.290813326	NA	NA	NA
Betula_ermanii	T	D	B	C3	N	NA	5.353661425	1.501613476	NA	NA	NA
Betula_glandulosa	S	D	NA	NA	N	1.744211342	6.045659336	1.457287684	NA	9.159978651	NA
Betula_humilis	S	D	NA	NA	NA	NA	6.742865742	NA	NA	NA	NA
Betula_maximowicziana	T	D	B	C3	N	NA	6.445117453	NA	NA	7.903105086	NA
Betula_nana	S	D	B	C3	N	1.744211342	6.592417868	1.37518052	0.523186395	9.152697819	13.28274608
Betula_nana	S	D	B	C3	N	1.613344697	6.722205714	1.419301606	NA	NA	NA
Betula_nana	S	D	B	C3	N	1.3719443	6.758147193	1.647072325	NA	NA	NA
Betula_nana	S	D	B	C3	N	NA	7.609395834	NA	NA	NA	NA
Betula_nigra	T	NA	B	C3	N	2.046238733	6.876556326	1.430372424	NA	7.939751736	11.8377279
Betula_papyrifera	T	D	B	C3	N	NA	7.356877786	1.49527925	NA	9.875279472	NA
Betula_papyrifera	T	D	B	C3	N	NA	6.444837565	1.408355457	0.507742573	NA	NA
Betula_papyrifera	T	D	B	C3	N	NA	6.868996395	1.321452996	NA	NA	NA
Betula_papyrifera	T	D	B	C3	N	1.744211342	5.699410164	1.51433038	NA	NA	NA
Betula_pendula	T	D	B	C3	N	1.976247807	6.163783399	1.321481692	0.547112954	8.114899243	10.26130068
Betula_pendula	T	D	NA	NA	N	NA	6.453867087	1.552624017	0.45104791	NA	NA
Betula_pendula	T	D	NA	NA	N	NA	6.558838913	NA	NA	NA	NA
Betula_platyphylla	T	D	B	C3	N	NA	6.445117453	1.701446747	NA	8.320859465	NA
Betula_platyphylla_japonica	T	D	NA	NA	N	NA	5.944795053	1.394364087	NA	NA	NA
Betula_populifolia	T	NA	B	C3	N	2.177442995	5.851784374	1.287694012	0.359775017	8.072675912	NA
Betula_pubescens	T	D	B	C3	N	NA	6.28711972	1.553829573	NA	7.997917906	NA
Betula_pubescens	T	D	B	C3	N	NA	6.045659336	NA	NA	NA	NA
Betula_pumila	T	NA	B	C3	N	2.177442995	6.907668549	1.293922852	0.375757722	6.559158231	NA
Betula_pumilla	T	NA	B	C3	N	2.177442995	7.624818076	1.195993173	NA	6.217508558	11.09550621
Betula_sp	T	D	B	C3	N	NA	5.868218401	NA	NA	NA	NA
Beureria_cumanensis	T	D	B	C3	N	2.533036867	6.927797979	1.581118763	NA	7.846700962	11.46176517
Beureria_cumanensis	T	D	B	C3	N	2.467215007	7.774158539	1.25819964	0.409511608	NA	NA
Beyeria_opaca	S	E	B	C3	N	3.215837654	9.046877384	1.266732334	0.324672357	4.769111681	5.756251078
Bistorta_amplexicaulis	H	NA	NA	NA	NA	NA	5.346108634	1.788764766	NA	10.33950453	NA
Bistorta_bistortoides	H	NA	B	C3	N	1.351249873	6.801986009	1.805909977	NA	8.44469901	15.01830756
Bistorta_plumosa	H	NA	NA	NA	N	NA	7.156461923	NA	NA	10.42693408	13.28274608
Bistorta_viviparum	H	NA	NA	NA	NA	NA	6.753700289	NA	NA	NA	NA
Blakea_foliacea	EP	NA	NA	NA	NA	NA	6.444837565	NA	NA	NA	NA
Boehmeria_sp	S	E	B	C3	N	NA	5.713004912	1.489410534	NA	7.453017196	NA
Bolusanthus_speciosus	T	NA	NA	NA	N	NA	NA	NA	NA	NA	NA
Bomarea_glaucescens	G	NA	NA	NA	N	NA	7.821722911	1.399982496	NA	NA	NA
Bombax_ceiba	T	D	B	NA	N	NA	7.863295621	1.226445297	0.486145946	NA	NA
Boronia_ledifolia	S	E	B	C3	N	3.61728494	9.047547786	1.078908054	0.190600185	5.68531425	10.24790537
Bosqueia_phoberos	T	E	NA	NA	N	NA	NA	1.465237056	NA	NA	NA
Bossiaea_eriocarpa	S	E	B	C3	Y	3.362619067	10.01939597	1.317850486	NA	7.134831649	13.52563783
Bossiaea_walkeri	S	E	B	C3	Y	5.777912087	12.20239486	1.088208226	0.241661715	4.285364256	9.108582238
Boswellia_serrata	T	D	B	NA	N	NA	8.157923303	1.128144143	0.740055574	NA	NA
Bougainvellia_spectabilis	S	E	B	NA	N	NA	6.213488666	1.54676035	0.383426507	NA	NA
Bouteloua_curtipendula	G	NA	B	C4	N	NA	7.555504683	1.050449348	NA	11.17731471	12.11149006
Bowdichia_virgilioides	T	NA	B	C3	Y	NA	9.25660247	1.454625306	NA	5.699410164	NA
Brabejum_stellatifolium	T	NA	B	C3	N	NA	11.02446537	0.937542926	NA	NA	NA
Brachychiton_megaphyllus	T	D	B	C3	N	2.328206061	7.325781424	1.357101763	0.408119082	7.640199806	NA
Brachychiton_populneus	T	E	B	C3	N	3.072658977	8.131459189	1.208234976	0.339282594	5.495278455	6.261130361
Brachychiton_populneus	T	E	B	C3	N	3.065349476	8.29583161	1.287650215	0.361414866	6.556202641	7.194953014
Brachyglottis_revolutus	S	E	B	NA	N	NA	12.41386833	1.039322634	0.401067788	NA	NA
Brachylaena_neriifolia	T	NA	B	C3	N	NA	8.568823134	NA	NA	NA	NA
Brachypodium_distachyon	G	D	B	C3	N	1.399944114	4.59874636	1.468124624	NA	11.05004317	NA
Brachypodium_distachyon	G	NA	B	C3	N	NA	4.411109108	1.265577383	NA	NA	NA
Brachypodium_phoenicoides	G	D	B	C3	N	1.76820839	6.133839465	1.25815456	NA	7.49838324	NA
Brachypodium_phoenicoides	G	D	B	C3	N	2.028344777	5.724341351	1.384605252	NA	10.93668014	NA
Brachypodium_phoenicoides	G	D	B	C3	N	NA	6.074504047	1.233079889	NA	NA	NA
Brachypodium_pinnatum	G	NA	B	NA	N	NA	5.255671994	NA	NA	NA	NA
Brachypodium_retusum	G	NA	B	NA	N	NA	5.717449382	1.324497798	NA	NA	NA
Brachystegia_spiciformis	T	NA	NA	NA	N	NA	NA	NA	NA	NA	NA
Brassica_oleracea	H	NA	NA	NA	NA	NA	4.288478275	NA	NA	NA	NA
Bridelia_retusa	T	D	B	NA	N	NA	6.931046388	1.336473744	0.438713481	NA	NA
Bromus_erectus	G	D	B	C3	N	1.56253157	5.650003056	1.349586314	NA	9.148141283	NA
Bromus_erectus	G	D	B	C3	N	NA	5.696936715	1.388311051	NA	NA	NA
Bromus_hordeaceus	G	NA	B	NA	N	NA	4.710296662	1.531903778	NA	NA	NA
Bromus_inermis	G	NA	B	C3	N	1.351249873	5.740460706	1.223770773	NA	8.913087666	10.49253975
Bromus_lanatus	G	NA	B	NA	N	NA	6.92057218	1.521894208	NA	NA	NA
Bromus_lanceolatus	G	D	B	C3	N	1.39069238	5.013210524	1.408302632	NA	10.66003121	NA
Bromus_lanceolatus	G	D	B	C3	N	NA	4.899939052	1.315018193	NA	NA	NA
Bromus_madritiensis	G	NA	B	NA	N	NA	4.186220407	1.383037898	NA	NA	NA
Bromus_madritiensis	G	NA	B	NA	N	NA	4.246592826	1.399982496	NA	NA	NA
Brosimum_alicastrum	T	D	NA	NA	N	NA	6.068712535	1.389282185	0.412691233	NA	NA
Bruguiera_cylindrica	T	NA	NA	NA	NA	NA	7.830230495	NA	NA	NA	NA
Brussaisia_arguta	S	E	NA	C3	N	NA	6.4429997	1.135536014	0.367879441	5.241309005	9.786788533
Buchanania_lanzan	T	D	B	NA	N	2.718281828	7.872166882	1.34831151	0.41227831	NA	NA
Buchanania_obovata	T	E	B	C3	N	2.833159968	9.158387856	1.062577798	0.31896704	6.087149891	NA
Buchanania_obovata	T	D	B	C3	N	NA	9.093940481	1.066181353	NA	NA	NA
Buchanania_obovata	T	D	B	C3	N	NA	8.314866263	1.275907929	NA	NA	NA
Buddleja_davidii	S	D	NA	NA	N	NA	6.747208125	1.345364783	0.532371828	NA	NA
Bulnesia_arborea	T	D	B	NA	N	2.833159968	7.097579319	1.342113642	0.420436807	NA	NA
Bunias_orientalis	H	NA	NA	NA	N	NA	5.03795548	2.039387875	NA	NA	NA
Bupleurum_rigidum	H	D	B	C3	N	1.866562215	6.730021342	1.23393237	NA	11.18591926	NA
Bupleurum_rigidum	H	D	B	C3	N	NA	7.590307819	1.147590137	NA	NA	NA
Bupleurum_salicifolium	S	E	NA	NA	N	NA	8.561225618	1.397247479	NA	NA	NA
Burkea_africana	T	NA	NA	NA	N	NA	NA	NA	NA	NA	NA
Bursera_simaruba	T	D	B	C3	N	NA	6.882933942	1.19668088	0.368836427	NA	NA
Bursera_simaruba	T	D	B	C3	N	2.59670286	5.480229193	1.539981438	0.477970252	NA	NA
Butea_monosperma	T	D	B	NA	Y	2.833159968	8.551682401	1.499053212	0.425763196	NA	NA
Buxus_macowanii	T	NA	B	C3	N	NA	9.579614111	1.728123089	NA	NA	NA
Buxus_sempervirens	S	E	B	C3	N	3.337787638	9.158387856	1.178111095	NA	4.560413097	NA
Buxus_sempervirens	S	E	B	C3	N	NA	7.723184869	1.377806133	0.36894256	NA	NA
Buxus_sempervirens	S	E	B	C3	N	NA	9.158387856	1.06210415	NA	NA	NA
Cacalia_hastata	H	NA	NA	NA	N	NA	3.575688873	1.84642002	NA	NA	NA
Caesalpinia_granadillo	T	D	B	NA	Y	2.59670286	8.424796265	1.292680211	0.427081299	NA	NA
Calamagrostis_anthoxanthoides	G	NA	B	NA	NA	NA	5.482537192	NA	NA	NA	NA
Calamagrostis_canadensis	G	NA	NA	NA	N	1.744211342	9.304041925	1.435808114	NA	5.832396583	NA
Calamagrostis_intermedia	G	NA	B	NA	N	NA	9.962749387	0.840359756	NA	NA	NA
Calamagrostis_lapponica	G	NA	B	C3	N	NA	4.903161294	1.277579748	NA	NA	NA
Calamagrostis_purpuras	G	NA	NA	NA	N	1.744211342	NA	NA	NA	NA	NA
Calamintha_nepeta	S	E	B	C3	N	1.719776339	4.846377888	1.521080931	NA	10.79672299	NA
Calamintha_nepeta	S	E	B	C3	N	NA	4.646466373	1.540328098	NA	NA	NA
Calamintha_nepeta	S	E	B	C3	N	NA	4.831313435	1.655946887	NA	NA	NA
Calamovilfa_longifolia	G	NA	B	C4	N	NA	8.471242057	1.278276476	NA	10.57896079	13.29929418
Calandrinia_acaulis	H	NA	NA	NA	N	NA	7.389056099	1.536876761	NA	NA	NA
Calathea_inocephala	H	E	NA	NA	N	4.116376755	5.444496048	1.268767686	NA	6.249546572	4.683604681
Calla_palustre	H	NA	NA	NA	N	NA	4.571438812	1.849466494	NA	NA	NA
Callirhoe_involucrata	H	NA	NA	C3	N	NA	NA	NA	NA	NA	19.45612205
Callitris_glaucophylla	T	E	B	C3	N	4.437840115	10.72103434	1.082772509	0.346289293	4.174955013	6.994219347
Callitris_glaucophylla	T	E	B	C3	N	NA	NA	1.034098236	0.288192925	NA	NA
Callitris_intratropica	T	E	N	C3	N	NA	10.45193874	1.046365759	0.313125594	4.741257997	NA
Calluna_vulgaris	S	E	NA	NA	N	NA	5.956466306	1.184454666	0.362502736	NA	NA
Calluna_vulgaris	S	E	NA	NA	N	NA	8.568823134	0.812525232	NA	NA	NA
Calluna_vulgaris	S	E	NA	NA	N	NA	8.146976133	NA	NA	NA	NA
Calodendrum_capense	T	NA	B	C3	N	NA	5.234204513	1.929288924	NA	NA	NA
Calophyllum_longifolium	T	E	NA	NA	N	4.683604681	NA	1.070564267	NA	NA	NA
Caltha_palustris	H	NA	B	C3	N	NA	3.975734128	1.739262661	NA	NA	NA
Caltha_palustris	H	NA	B	C3	N	NA	4.251016077	1.88223009	NA	NA	NA
Caltha_palustris	H	NA	B	C3	N	1.505286107	4.52921117	NA	NA	NA	NA
Calytrix_alpestris	S	E	B	NA	N	NA	14.55276057	1.017179234	0.260074413	NA	NA
Calytrix_flavescens	S	E	N	C3	N	4.216547766	10.78550713	1.011209724	NA	5.596000359	12.76203265
Camellia_japonica	T	E	B	C3	N	2.977511229	7.428049354	1.005945363	NA	6.435170409	NA
Camissonia_brevipes	H	NA	B	NA	N	NA	6.486131172	1.54676035	NA	12.81002866	NA
Camissonia_claviformis	H	NA	B	NA	N	NA	6.593317576	1.731526279	NA	13.63696141	NA
Campanula_barbata	H	NA	B	C3	N	NA	5.590036095	1.427644463	NA	NA	NA
Campanula_glomerata	H	NA	B	C3	N	NA	4.798012281	1.53935541	NA	NA	NA
Campanula_sibirica	H	NA	NA	NA	N	NA	6.878467309	1.262376569	NA	NA	NA
Campomanesia_aromatica	T	NA	B	C3	N	NA	8.786467565	1.185615104	NA	6.328720228	NA
Capparis_aristiguetae	S	E	B	C3	N	2.94226957	8.681123096	1.41269869	NA	5.485849457	10.58117233
Capparis_baducca	T	E	NA	NA	N	NA	5.746606398	1.237696576	0.368358339	NA	NA
Capparis_flexuosa	T	E	B	C3	N	2.94226957	7.007083434	1.677837895	0.463617182	NA	NA
Capparis_linearis	T	E	B	NA	N	2.94226957	14.66554364	1.10558051	0.313125594	NA	NA
Capparis_odoratissima	T	E	B	C3	N	NA	NA	NA	NA	NA	6.52121862
Capparis_odoratissima	T	E	B	C3	N	2.94226957	11.4796075	1.061774843	0.333901242	NA	NA
Capparis_pachaca	T	E	B	NA	N	2.94226957	10.49663593	1.139208552	0.31896704	NA	NA
Capparis_spinosa	S	D	B	C3	N	NA	6.618071383	1.961956125	NA	12.88948495	17.96058247
Capparis_verrucosa	S	E	B	C3	N	2.94226957	7.77264092	1.647271507	NA	5.978914904	8.892949442
Capsella_bursa-pastoris	H	NA	NA	NA	N	NA	4.011503402	1.89172617	NA	NA	NA
Caraipa_heterocarpa	T	E	B	C3	N	4.88153993	8.747520652	0.968974434	NA	4.898023349	10.82671881
Carex_aquatilis	G	NA	NA	NA	N	1.744211342	7.278020341	1.351249873	NA	8.261436847	11.21580009
Carex_bigelowii	G	NA	NA	NA	N	1.744211342	7.703382041	1.267173842	0.425763196	9.246767346	9.596856855
Carex_capitata	G	NA	B	C3	N	NA	6.524679231	1.261502513	NA	NA	NA
Carex_dimorphotheca	G	NA	NA	NA	NA	NA	5.552952453	NA	NA	NA	NA
Carex_flacca	G	NA	NA	NA	N	NA	6.202492547	NA	NA	NA	NA
Carex_hallerana	G	D	B	C3	N	1.866562215	6.424513536	1.30983547	NA	8.695861831	NA
Carex_kauaiensis	G	NA	NA	C3	N	NA	8.803008418	0.986858843	0.272251231	NA	NA
Carex_lasiocarpa	G	NA	NA	NA	N	NA	7.065798122	NA	NA	NA	NA
Carex_melanantha	G	NA	NA	NA	NA	NA	5.927464152	NA	NA	NA	NA
Carex_nigra	G	NA	NA	NA	N	NA	5.88857557	NA	NA	NA	NA
Carex_orbicularis	G	NA	NA	NA	NA	NA	6.782482308	NA	NA	NA	NA
Carex_panicea	G	NA	NA	NA	N	NA	5.152010755	NA	NA	NA	NA
Carex_pichinchensis	G	NA	NA	NA	N	NA	6.99001479	1.242945473	NA	NA	NA
Carex_pilulifera	G	NA	NA	NA	N	NA	5.374580866	NA	NA	NA	NA
Carex_pseudofoetida	G	NA	NA	NA	NA	NA	5.566896533	NA	NA	NA	NA
Carex_rostrata	G	NA	B	C3	N	NA	6.28782402	1.466470782	NA	NA	NA
Carex_saxatilis	G	NA	B	C3	N	NA	5.992816408	1.587359835	NA	NA	NA
Carex_stenocarpa	G	NA	NA	NA	NA	NA	5.172999408	NA	NA	NA	NA
Carex_vaginata	G	NA	B	C3	N	NA	6.011950907	1.331299747	NA	NA	NA
Carissa_carundu	S	E	B	NA	N	NA	7.003795841	1.070564267	0.438713481	NA	NA
Carissa_lanceolata	S	E	B	NA	N	NA	10.48234567	1.114677387	NA	NA	NA
Carpinus_betulus	T	D	B	C3	N	2.177549147	5.258179647	1.312379113	0.565299274	7.942089044	10.48817066
Carpinus_caroliniana	T	D	B	C3	N	NA	5.656629791	1.351249873	0.474863685	NA	NA
Carpinus_caroliniana	T	D	B	C3	N	2.426599089	5.175697656	1.435808114	NA	NA	NA
Carpinus_cordata	T	D	B	C3	N	NA	6.037316612	NA	NA	6.93640501	NA
Carum_carvi	H	NA	B	C3	N	1.35285641	4.848371627	1.723001873	NA	14.89680743	NA
Carya_cordiformis	T	D	B	C3	N	NA	5.175697656	1.51433038	0.609662337	NA	NA
Carya_glabra	T	D	B	C3	N	NA	6.507108545	1.246211424	0.398192886	NA	NA
Carya_glabra	T	D	B	C3	N	NA	6.851400189	1.501613476	NA	NA	NA
Carya_ovata	T	D	B	C3	N	2.113167543	7.034186004	1.345364783	NA	7.092524857	12.17868244
Carya_ovata	T	D	B	C3	N	NA	5.566123056	1.408355457	0.528204286	NA	NA
Carya_tomentosa	T	D	NA	NA	N	NA	4.733241552	1.239045352	NA	NA	NA
Caryocar_brasiliense	T	NA	B	C3	N	NA	7.939579333	1.318456592	NA	6.706585721	NA
Casearia_arborea	T	NA	NA	NA	N	2.571482735	NA	1.568702914	NA	NA	NA
Casearia_sylvestris	T	E	NA	NA	N	NA	6.038571453	NA	0.341668294	NA	NA
Cassia_fistula	T	D	B	NA	Y	NA	6.144625199	1.408355457	0.463220971	NA	NA
Cassia_grandis	T	E	NA	NA	Y	2.94226957	NA	NA	NA	NA	9.421912078
Cassinia_laevis	S	E	B	C3	N	2.713269767	8.274542488	1.306657525	0.374199328	5.449720509	5.78396153
Cassinia_vauvilliersii	S	E	B	NA	N	NA	9.893554525	1.037311557	0.342148514	NA	NA
Cassiope_tetragona	S	E	B	C3	N	5.918903726	11.00049211	1.082400485	NA	4.436911292	NA
Cassiope_tetragona	S	E	B	C3	N	4.561977095	NA	0.931852187	NA	NA	NA
Cassiope_tetragona	S	E	B	C3	N	5.56886668	NA	1.078473873	NA	NA	NA
Cassiope_tetragona	S	E	B	C3	N	4.907923756	8.444300834	1.143558875	NA	NA	NA
Cassiope_tetragona	S	E	B	C3	N	NA	7.717420453	1.275347484	NA	NA	NA
Cassipourea_ruwenzoriensis	T	E	NA	NA	N	NA	NA	1.587877149	NA	NA	NA
Castanea_dentata	T	NA	B	C3	N	NA	5.832452309	1.51083444	NA	10.3445492	NA
Castanea_sativa	T	D	NA	NA	N	NA	6.527140565	1.456400929	0.429266438	NA	NA
Castanopsis_sieboldii	T	E	B	C3	N	3.164394644	8.040379986	1.001601667	NA	5.188278493	NA
Castanopsis_sieboldii	T	E	B	C3	N	NA	8.9381774	1.290813326	NA	7.491644138	NA
Castanopsis_sieboldii	T	E	B	C3	N	4.380317694	NA	NA	NA	NA	NA
Castilla_elastica	T	D	B	NA	N	2.148779486	6.619368681	1.388716034	NA	7.413877946	12.85381091
Castilleja_fissifolia	H	NA	NA	NA	N	NA	5.372220035	1.153746877	NA	NA	NA
Castilleja_sp	H	NA	NA	NA	N	NA	6.169044326	1.457287684	NA	NA	NA
Catananche_coerulea	H	D	B	C3	N	1.601804636	6.024774295	1.360226344	NA	13.09465385	NA
Catostemma_sp	T	E	B	NA	N	NA	10.25640247	1.015478323	0.309151078	NA	NA
Caulophyllum_thalictroides	H	NA	B	C3	N	NA	3.941695931	2.148828875	NA	11.07658828	8.390539309
Ceanothus_cuneatus	S	E	B	C3	Y	3.212045859	10.54867226	1.290461621	0.382242521	7.403848999	11.20880915
Ceanothus_cuneatus	S	E	NA	C3	N	NA	11.51215941	1.129998017	NA	NA	NA
Ceanothus_herbacesous	S	NA	NA	C3	N	NA	NA	NA	NA	NA	14.61447275
Ceanothus_oliganthus	S	E	B	C3	Y	2.819695486	8.012477387	1.388188972	0.437796977	8.784598345	11.8200826
Cecropia_ficifolia	T	NA	B	C3	N	1.53935541	6.295478687	1.480969518	NA	11.04242952	28.68597499
Cecropia_insignis	T	NA	NA	NA	N	1.958341336	NA	1.37446331	NA	NA	NA
Cecropia_longipes	T	D	B	NA	N	1.578381571	7.84596981	1.516857116	NA	9.365416126	12.91757236
Cecropia_longipes	T	E	B	NA	N	NA	8.132152362	NA	NA	7.371314536	18.85001562
Cecropia_obtusifolia	T	E	NA	NA	N	NA	6.646974295	1.410577322	0.400758096	NA	NA
Cecropia_obtusifolia	T	NA	NA	NA	N	1.825876218	NA	1.599709445	NA	NA	NA
Celtis_africana	T	D	B	C3	N	NA	NA	1.488754715	NA	NA	NA
Celtis_africana	T	D	B	C3	N	NA	7.893241099	1.536876761	NA	NA	NA
Celtis_africana	T	D	B	C3	N	NA	7.039648194	1.669099173	NA	NA	NA
Celtis_africana	T	D	B	C3	N	NA	5.497058108	1.759484605	NA	NA	NA
Celtis_africana	T	D	B	C3	N	NA	6.358915463	1.955443235	NA	NA	NA
Celtis_durandii	T	D	NA	NA	N	NA	NA	1.60909384	NA	NA	NA
Celtis_occidentalis	T	NA	B	C3	N	2.096695826	6.801986009	1.45994374	NA	7.910459426	13.53535358
Centaurea_jacea	H	NA	NA	NA	N	NA	5.615788256	NA	NA	NA	NA
Centaurea_jacea	H	NA	NA	NA	N	NA	5.945570336	NA	NA	NA	NA
Centaurea_nigra	H	NA	NA	NA	NA	NA	6.214055433	NA	NA	NA	NA
Cephalaria_squamiflora	S	E	B	C3	N	NA	7.828164952	1.433093626	NA	9.434487558	12.99118994
Cerastium_arvense	H	NA	B	C3	N	NA	7.389056099	1.723001873	NA	NA	NA
Cerastium_mollissimum	H	NA	NA	NA	N	1.801771574	6.128275302	1.536876761	NA	NA	NA
Cerastium_mollissimum	H	NA	NA	NA	N	NA	5.875857528	1.657234051	NA	NA	NA
Cerastium_uniflorum	H	NA	B	C3	N	NA	4.479819942	1.51811843	NA	NA	NA
Cerasus_vulgaris	T	D	NA	NA	NA	NA	4.170912322	NA	NA	NA	NA
Ceratonia_siliqua	T	E	B	C3	Y	NA	11.04559243	1.168050404	NA	5.580630175	11.51053827
Ceratonia_siliqua	T	E	B	C3	Y	NA	9.975801138	1.12442444	NA	NA	NA
Ceratonia_siliqua	S	E	B	C3	Y	3.94682715	5.433067883	NA	NA	NA	NA
Cerbera_manghas	T	NA	NA	NA	NA	NA	6.676518369	NA	NA	NA	NA
Cercidiphyllum_japonicum	T	D	B	C3	N	1.899278563	6.406624265	NA	NA	7.44371696	NA
Cercocarpus_betuloides	S	E	B	C3	Y	2.911535201	8.482455741	1.465212085	0.500774189	9.478252843	14.92593046
Ceriops_tagal	T	NA	NA	NA	NA	NA	9.734965846	NA	NA	NA	NA
Chaetachme_aristata	T	D	B	C3	N	NA	NA	1.590252787	NA	NA	NA
Chaetachme_aristata	T	D	B	C3	N	NA	7.683335819	1.629952244	NA	NA	NA
Chaetachme_aristata	T	D	B	C3	N	NA	5.762038189	1.961956125	NA	NA	NA
Chamaecytisus_proliferus	S	E	NA	NA	Y	NA	10.32319627	1.114802172	NA	NA	NA
Chamaedaphne_calyculata	S	E	B	C3	N	3.046347562	6.95540634	1.078473873	NA	6.332645111	11.88968465
Chamaedaphne_calyculata	S	E	B	C3	N	3.508794408	7.94527518	1.142865732	0.333901242	9.002302431	NA
Chamaedaphne_calyculata	S	D	B	C3	N	NA	7.436988848	NA	NA	NA	NA
Chamaedorea_alternans	T	E	NA	NA	N	NA	5.055612287	1.083574857	0.427409998	NA	NA
Chamaedorea_pinnatifrons	T	E	NA	NA	N	NA	5.012952393	1.279852337	0.504526674	NA	NA
Chamaenerion_angustifolium	H	NA	B	C3	N	NA	4.741257997	1.683943028	NA	NA	NA
Chamerion_angustifolium	H	NA	B	C3	N	NA	6.177229589	1.599784802	NA	NA	NA
Cheirodendron_tryginum	T	NA	NA	C3	N	NA	7.042932239	1.078473873	0.351425517	5.926794965	9.674687554
Chenopodium_album	H	NA	B	C3	N	NA	6.241279775	1.864978063	NA	13.44678191	18.27649871
Chenopodium_album	H	NA	B	C3	N	NA	6.142971417	1.787691237	NA	12.58813091	NA
Chenopodium_album	H	NA	B	C3	N	NA	3.448868144	1.910534355	NA	NA	NA
Chenopodium_foliosum	H	NA	NA	NA	NA	NA	6.181206806	NA	NA	NA	NA
Chenopodium_oahuense	S	E	NA	C3	N	NA	7.047593311	1.750509039	0.575312465	9.160735668	11.41089846
Chilopsis_linearis	T	D	NA	NA	N	NA	10.65919561	1.207613588	NA	NA	NA
Chionanthus_pegleriae	T	NA	B	C3	N	NA	7.776436805	1.342705521	NA	NA	NA
Chionanthus_sp1	T	E	B	C3	N	3.230390188	7.6270751	1.240324641	NA	NA	NA
Chionanthus_virginicus	T	D	NA	NA	N	NA	4.656771204	1.278162601	NA	NA	NA
Christolea_crassifolia	H	NA	NA	NA	NA	NA	7.866254156	NA	NA	NA	NA
Chrysanthemum_leucanthemum	H	NA	B	C3	N	1.399944114	5.575723708	1.572321301	NA	14.09600693	NA
Chrysanthemum_leucanthemum	H	NA	B	C3	N	NA	5.853289961	NA	NA	NA	NA
Chrysophyllum_argenteum	T	NA	NA	NA	N	2.545936226	NA	1.290813326	NA	NA	NA
Chrysosplenium_alternifolium	H	NA	NA	NA	N	NA	3.542447325	1.456472253	NA	NA	NA
Chrysothamnus_nauseosus	S	E	NA	NA	N	NA	8.062302049	1.331699001	NA	NA	NA
Chuquiraga_jussieui	S	NA	NA	NA	N	2.2393373	8.604526004	1.252710097	NA	NA	NA
Cibotium_glaucum	F	NA	NA	C3	N	NA	5.921476119	1.246211424	0.383426507	NA	NA
Cichorium_intybus	H	NA	B	C3	N	NA	4.684445759	1.733648857	NA	15.48476154	17.93364739
Cichorium_intybus	H	NA	B	C3	NA	NA	5.794805723	NA	NA	NA	NA
Cinnamomum_barbeyanum	T	E	B	NA	N	3.91029172	6.706585721	1.226445297	NA	NA	NA
Cinnamomum_japonicum	T	E	B	C3	N	3.961469219	7.767632219	0.989644914	NA	4.980266312	NA
Cinnamomum_japonicum	T	E	B	C3	N	5.735266388	NA	NA	NA	NA	NA
Cirsium_arvense	H	NA	NA	NA	N	NA	4.870510582	1.333492886	NA	NA	NA
Cirsium_arvense	H	NA	NA	NA	N	NA	6.020235513	NA	NA	NA	NA
Cirsium_dissectum	H	NA	NA	NA	N	NA	5.980865882	NA	NA	NA	NA
Cirsium_vulgare	H	NA	NA	NA	N	NA	5.540047388	NA	NA	NA	NA
Cissus_producta	T	E	NA	NA	N	NA	NA	1.362920968	NA	NA	NA
Cistus_albidus	S	E	B	C3	N	NA	7.691152051	1.333492886	NA	9.043578322	14.37629962
